"date","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge"
1972-04-13,"22",NA,NA,8.1,NA,18,NA,NA,27.7,13.5,1.12,14,5.4,4.5,59,NA,18,8.1,1.5164,1.57033860331594,1.57033860331594
1972-04-13,"24",NA,NA,8.2,NA,22,NA,NA,27.8,13.3,1.27,14.6,6.3,3.9,58,NA,22,8.2,1.6636,1.77589123888241,1.77589123888241
1972-04-13,"27",NA,NA,7.7,NA,39,NA,NA,26.5,14.35,2.69,19.1,8.6,7.7,52,NA,39,7.7,2.2892,2.52251562756643,2.52251562756643
1972-04-13,"30",NA,NA,7.7,NA,32,NA,NA,26.2,14,2.86,27.4,8.5,11.5,33,NA,32,7.7,2.0316,2.23443743139684,2.23443743139684
1972-04-13,"32",NA,NA,7.7,NA,45,NA,NA,25.7,13.9,9.7,44.9,11.7,16.6,72,NA,45,7.7,2.51,2.75378818517465,2.75378818517465
1972-04-13,"34",NA,NA,7.6,NA,NA,NA,NA,25.4,13.6,NA,59.1,15.1,20.1,NA,NA,NA,7.6,NA,NA,NA
1972-04-13,"36",NA,NA,7.45,NA,41,NA,NA,24.9,13.65,25.8,76.8,25,25.4,78,NA,41,7.45,2.3628,2.60104439903626,2.60104439903626
1972-06-15,"21",NA,NA,7.5,NA,6,NA,NA,31.6,16.4,NA,13.8,NA,3.3,38.8,NA,6,7.5,1.0748,0.800788776895504,0.800788776895504
1972-06-15,"22",NA,NA,7.6,NA,13,NA,NA,31.1,16.4,NA,13.4,NA,3.5,34.9,NA,13,7.6,1.3324,1.28634817983412,1.28634817983412
1972-06-15,"24",NA,NA,7.4,NA,9,NA,NA,31.1,16.8,NA,11.8,NA,3.9,39.2,NA,9,7.4,1.1852,1.02674339952874,1.02674339952874
1972-06-15,"27",NA,NA,7.1,NA,10,NA,NA,30.3,18.4,NA,93,NA,8.1,29.9,NA,10,7.1,1.222,1.09524495497424,1.09524495497424
1972-06-15,"30",NA,NA,5.7,NA,5,NA,NA,29.4,19.6,NA,13.5,NA,13.5,30.6,NA,5,5.7,1.038,0.716110223624623,0.716110223624623
1972-06-15,"32",NA,NA,6.6,NA,4,NA,NA,29.3,20,NA,24,NA,15.5,28.3,NA,4,6.6,1.0012,0.62455981260374,0.62455981260374
1972-06-15,"34",NA,NA,6.2,NA,NA,NA,NA,29.1,20.3,NA,25.7,NA,18,32.3,NA,NA,6.2,NA,NA,NA
1972-06-15,"36",NA,NA,5.6,NA,23,NA,NA,29.4,20.2,NA,57.4,NA,26.7,48.3,NA,23,5.6,1.7004,1.82494770856468,1.82494770856468
1972-06-16,"21",NA,NA,7.1,NA,7,NA,NA,30.9,17.2,0.36,NA,5,NA,NA,NA,7,7.1,1.1116,0.880149324290776,0.880149324290776
1972-06-16,"22",NA,NA,7.3,NA,12,NA,NA,30.8,17,0.31,NA,4.4,5.8,NA,NA,12,7.3,1.2956,1.22475540630535,1.22475540630535
1972-06-16,"24",NA,NA,7.6,NA,12,NA,NA,30.55,17.65,0.42,NA,3.8,6,NA,NA,12,7.6,1.2956,1.22475540630535,1.22475540630535
1972-06-16,"27",NA,NA,6.65,NA,NA,NA,NA,29.6,19.2,1.02,NA,7.4,12.2,NA,NA,NA,6.65,NA,NA,NA
1972-06-16,"30",NA,NA,5.85,NA,7,NA,NA,29.3,19.6,2.24,NA,8.1,17.2,NA,NA,7,5.85,1.1116,0.880149324290776,0.880149324290776
1972-06-16,"32",NA,NA,6.2,NA,10,NA,NA,28.9,19.9,5.55,NA,16.2,22.8,NA,NA,10,6.2,1.222,1.09524495497424,1.09524495497424
1972-06-16,"34",NA,NA,5.4,NA,16,NA,NA,27.8,19.8,12,NA,35.2,32.4,NA,NA,16,5.4,1.4428,1.46095490456786,1.46095490456786
1972-06-16,"36",NA,NA,4.9,NA,54,NA,NA,27.35,19.9,NA,NA,50.9,38.9,NA,NA,54,4.9,2.8412,3.07941794417285,3.07941794417285
1972-06-29,"30",NA,NA,6.4,NA,10,NA,NA,30.1,21.3,NA,17.2,NA,14,39.5,NA,10,6.4,1.222,1.09524495497424,1.09524495497424
1972-06-29,"32",NA,NA,6.65,NA,10,NA,NA,30,21.7,NA,24.2,NA,18.2,36.9,NA,10,6.65,1.222,1.09524495497424,1.09524495497424
1972-06-29,"34",NA,NA,6.4,NA,NA,NA,NA,29.8,21.4,NA,32.2,NA,21.8,34.1,NA,NA,6.4,NA,NA,NA
1972-06-29,"36",NA,NA,5.75,NA,18,NA,NA,29.3,21.45,NA,45.6,NA,26.7,41.7,NA,18,5.75,1.5164,1.57033860331594,1.57033860331594
1972-07-27,"21",NA,NA,NA,NA,10,NA,NA,32.3,17,0.27,8.1,NA,NA,NA,NA,10,NA,1.222,1.09524495497424,1.09524495497424
1972-07-27,"22",NA,NA,NA,NA,NA,NA,NA,32.3,17.5,0.33,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-07-27,"24",NA,NA,NA,NA,12,NA,NA,32,19.1,0.3,11.8,NA,NA,NA,NA,12,NA,1.2956,1.22475540630535,1.22475540630535
1972-07-27,"27",NA,NA,NA,NA,22,NA,NA,31.5,20.7,1.15,16.3,NA,NA,NA,NA,22,NA,1.6636,1.77589123888241,1.77589123888241
1972-07-27,"30",NA,NA,NA,NA,22,NA,NA,31.4,20.4,2.26,21,9,NA,NA,NA,22,NA,1.6636,1.77589123888241,1.77589123888241
1972-07-27,"32",NA,NA,NA,NA,11,NA,NA,30.8,20.5,9.35,59.4,33.9,NA,NA,NA,11,NA,1.2588,1.16114104560199,1.16114104560199
1972-07-27,"34",NA,NA,NA,NA,NA,NA,NA,28.2,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-07-27,"36",NA,NA,NA,NA,86,NA,NA,24.25,20.8,34.1,107,188,NA,NA,NA,86,NA,4.0188,4.09598928604253,4.09598928604253
1972-07-28,"21",NA,NA,7.7,NA,5,NA,NA,31.8,18.05,NA,8.5,NA,3.88,33,NA,5,7.7,1.038,0.716110223624623,0.716110223624623
1972-07-28,"22",NA,NA,7.4,NA,NA,NA,NA,31.9,17.8,NA,9.2,NA,3.88,37.8,NA,NA,7.4,NA,NA,NA
1972-07-28,"24",NA,NA,6.9,NA,5,NA,NA,32,19.1,NA,10.8,NA,5.92,59,NA,5,6.9,1.038,0.716110223624623,0.716110223624623
1972-07-28,"27",NA,NA,6.9,NA,2,NA,NA,31.8,20.2,NA,13.8,NA,12.1,79.8,NA,2,6.9,0.9276,0.408359486194699,0.408359486194699
1972-07-28,"30",NA,NA,6.3,NA,9,NA,NA,31.5,20.6,NA,17.7,NA,19.3,86.4,NA,9,6.3,1.1852,1.02674339952874,1.02674339952874
1972-08-03,"21",NA,NA,NA,NA,7,NA,NA,32,17.7,0.38,9.9,7.4,4.9,43.8,NA,7,NA,1.1116,0.880149324290776,0.880149324290776
1972-08-03,"22",NA,NA,NA,NA,NA,NA,NA,32,17.4,0.4,9.5,6.28,NA,NA,NA,NA,NA,NA,NA,NA
1972-08-03,"24",NA,NA,NA,NA,NA,NA,NA,32,18.7,0.51,11.1,7.96,7,63.2,NA,NA,NA,NA,NA,NA
1972-08-03,"27",NA,NA,NA,NA,NA,NA,NA,31.9,19.4,0.9,15.4,7.5,13.7,89,NA,NA,NA,NA,NA,NA
1972-08-03,"30",NA,NA,NA,NA,NA,NA,NA,31.8,20,1.12,16.3,7.2,18,94.4,NA,NA,NA,NA,NA,NA
1972-08-08,"21",NA,NA,7.8,NA,10,NA,NA,32,17.7,0.56,11,4.19,5,44.9,NA,10,7.8,1.222,1.09524495497424,1.09524495497424
1972-08-08,"22",NA,NA,7.6,NA,7,NA,NA,32.1,17.9,0.93,10.7,4.93,4.6,42.3,NA,7,7.6,1.1116,0.880149324290776,0.880149324290776
1972-08-08,"24",NA,NA,6.9,NA,7,NA,NA,32.1,19.5,NA,NA,NA,NA,NA,NA,7,6.9,1.1116,0.880149324290776,0.880149324290776
1972-08-08,"27",NA,NA,6.8,NA,NA,NA,NA,31.9,20.7,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA
1972-08-08,"30",NA,NA,6.5,NA,NA,NA,NA,31.8,21.3,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA
1972-08-08,"32",NA,NA,6.4,NA,NA,NA,NA,31.8,21.5,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA
1972-08-08,"34",NA,NA,6.3,NA,NA,NA,NA,31.5,21.6,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA
1972-08-08,"36",NA,NA,5.3,NA,15,NA,NA,30.6,21.9,NA,NA,NA,NA,NA,NA,15,5.3,1.406,1.40428482620167,1.40428482620167
1972-08-11,"21",NA,NA,7.15,NA,11,NA,NA,32.1,17.15,0.5,10.4,5.55,3.8,34.8,NA,11,7.15,1.2588,1.16114104560199,1.16114104560199
1972-08-11,"22",NA,NA,6.9,NA,NA,NA,NA,32.1,18.9,NA,NA,6.55,7.1,61.7,NA,NA,6.9,NA,NA,NA
1972-08-11,"24",NA,NA,6.7,NA,12,NA,NA,32.1,19.4,0.74,14.5,7.46,8.8,78.3,NA,12,6.7,1.2956,1.22475540630535,1.22475540630535
1972-08-11,"27",NA,NA,6.1,NA,11,NA,NA,31.9,21,1.52,18.8,9.77,18.6,102,NA,11,6.1,1.2588,1.16114104560199,1.16114104560199
1972-08-11,"30",NA,NA,5.9,NA,10,NA,NA,31.6,21.8,NA,NA,10.8,24.6,120,NA,10,5.9,1.222,1.09524495497424,1.09524495497424
1972-08-11,"32",NA,NA,5.6,NA,11,NA,NA,31,22.15,NA,NA,18,31.6,127,NA,11,5.6,1.2588,1.16114104560199,1.16114104560199
1972-08-23,"18",NA,NA,7.3,NA,NA,NA,NA,31.9,17.2,0.41,10.8,4.6,NA,NA,NA,NA,7.3,NA,NA,NA
1972-08-23,"21",NA,NA,7.2,NA,9,NA,NA,30.1,17.9,0.48,11.4,4.6,4.2,34.5,NA,9,7.2,1.1852,1.02674339952874,1.02674339952874
1972-08-23,"22",NA,NA,7.1,NA,NA,NA,NA,31.3,18.1,0.46,11.6,6.1,NA,NA,NA,NA,7.1,NA,NA,NA
1972-08-23,"24",NA,NA,6.9,NA,8,NA,NA,32.1,20.2,1.45,16.6,4.6,12,105,NA,8,6.9,1.1484,0.955224435103823,0.955224435103823
1972-08-23,"27",NA,NA,6.9,NA,5,NA,NA,32.1,21.1,2.11,16.4,2.2,20,117,NA,5,6.9,1.038,0.716110223624623,0.716110223624623
1972-08-23,"30",NA,NA,5.6,NA,NA,NA,NA,31.9,22.3,3.34,18.1,1.4,NA,NA,NA,NA,5.6,NA,NA,NA
1972-08-25,"21",NA,NA,6.75,NA,11,NA,NA,31.6,18.1,0.47,10.9,6,4.9,39.2,NA,11,6.75,1.2588,1.16114104560199,1.16114104560199
1972-08-25,"22",NA,NA,7,NA,NA,NA,NA,32.1,20.2,NA,NA,3,8.9,77.7,NA,NA,7,NA,NA,NA
1972-08-25,"24",NA,NA,6.8,NA,16,NA,NA,32.2,20,0.57,15.4,5.2,11.4,96.1,NA,16,6.8,1.4428,1.46095490456786,1.46095490456786
1972-08-25,"27",NA,NA,6.7,NA,15,NA,NA,32.1,21.1,1.01,13.5,2.3,19.4,111,NA,15,6.7,1.406,1.40428482620167,1.40428482620167
1972-08-25,"30",NA,NA,7.1,NA,18,NA,NA,31.9,21.8,1.57,14.5,1,23.9,113,NA,18,7.1,1.5164,1.57033860331594,1.57033860331594
1972-08-25,"32",NA,NA,6.35,NA,10,NA,NA,30.95,22.05,4.42,34.5,12.1,34.2,133,NA,10,6.35,1.222,1.09524495497424,1.09524495497424
1972-08-25,"34",NA,NA,4.4,NA,NA,NA,NA,28.9,21.8,NA,NA,49.4,53.9,157,NA,NA,4.4,NA,NA,NA
1972-08-25,"36",NA,NA,3.5,NA,48,NA,NA,28.05,21.5,7.11,69.2,80.4,62.6,160,NA,48,3.5,2.6204,2.86491762939134,2.86491762939134
1972-09-12,"21",NA,NA,6.9,NA,6,NA,NA,31.3,18,0.57,11.3,7.81,5,41.6,NA,6,6.9,1.0748,0.800788776895504,0.800788776895504
1972-09-12,"22",NA,NA,6.8,NA,NA,NA,NA,31.5,18.5,0.59,11.8,NA,NA,50.7,NA,NA,6.8,NA,NA,NA
1972-09-12,"24",NA,NA,6.6,NA,5,NA,NA,32.3,20.2,0.43,13.4,6.41,12.6,115,NA,5,6.6,1.038,0.716110223624623,0.716110223624623
1972-09-12,"27",NA,NA,5.8,NA,5,NA,NA,32.3,20.3,0.73,11.4,9.02,19,128,NA,5,5.8,1.038,0.716110223624623,0.716110223624623
1972-09-12,"30",NA,NA,NA,NA,NA,NA,NA,32.1,20.3,1.34,16,NA,NA,135,NA,NA,NA,NA,NA,NA
1972-09-14,"21",NA,NA,7.2,NA,6,NA,NA,30.9,18.3,0.49,11.6,7.7,4.6,41.2,NA,6,7.2,1.0748,0.800788776895504,0.800788776895504
1972-09-14,"22",NA,NA,7.1,NA,NA,NA,NA,30.8,18.2,0.37,11.5,NA,NA,42.2,NA,NA,7.1,NA,NA,NA
1972-09-14,"24",NA,NA,7.4,NA,4,NA,NA,31.2,18.8,0.5,12,6.6,7.3,57.8,NA,4,7.4,1.0012,0.62455981260374,0.62455981260374
1972-09-14,"27",NA,NA,6.7,NA,4,NA,NA,32.4,19.9,0.64,15,9.4,15.4,124,NA,4,6.7,1.0012,0.62455981260374,0.62455981260374
1972-09-14,"30",NA,NA,6.5,NA,3,NA,NA,32.3,20.4,0.83,13.2,8.5,21.8,137,NA,3,6.5,0.9644,0.523584269888023,0.523584269888023
1972-09-14,"32",NA,NA,6.9,NA,4,NA,NA,32.2,20.5,1.34,15.6,6.2,26.5,148,NA,4,6.9,1.0012,0.62455981260374,0.62455981260374
1972-09-14,"34",NA,NA,7.6,NA,NA,NA,NA,31.8,20.3,2.32,19.5,NA,NA,153,NA,NA,7.6,NA,NA,NA
1972-09-14,"36",NA,NA,6.7,NA,4,NA,NA,30.6,20.9,6.84,43.5,28.8,42.4,174,NA,4,6.7,1.0012,0.62455981260374,0.62455981260374
1972-09-19,"21",NA,NA,7,NA,5,NA,NA,31,17.4,0.69,9.6,6.3,4.6,36.7,NA,5,7,1.038,0.716110223624623,0.716110223624623
1972-09-19,"22",NA,NA,6.9,NA,5,NA,NA,31,17.6,NA,10.4,6.9,NA,43.8,NA,5,6.9,1.038,0.716110223624623,0.716110223624623
1972-09-19,"24",NA,NA,7,NA,7,NA,NA,31.3,18.9,0.78,11.8,5.7,8.4,82.1,NA,7,7,1.1116,0.880149324290776,0.880149324290776
1972-09-19,"27",NA,NA,6.7,NA,10,NA,NA,32.3,19.1,0.93,14.6,6.8,13.9,117,NA,10,6.7,1.222,1.09524495497424,1.09524495497424
1972-09-19,"30",NA,NA,7,NA,9,NA,NA,32.4,19.6,1.29,13.5,5.7,25.7,139,NA,9,7,1.1852,1.02674339952874,1.02674339952874
1972-09-22,"21",NA,NA,6.8,NA,11,NA,NA,30.6,17.7,NA,10.4,7.34,4.8,NA,NA,11,6.8,1.2588,1.16114104560199,1.16114104560199
1972-09-22,"22",NA,NA,6.8,NA,NA,NA,NA,31.3,18.8,NA,11.2,6.18,7.7,NA,NA,NA,6.8,NA,NA,NA
1972-09-22,"24",NA,NA,7.2,NA,5,NA,NA,32,19.4,0.78,12.9,3.86,12,107,NA,5,7.2,1.038,0.716110223624623,0.716110223624623
1972-09-22,"27",NA,NA,6.55,NA,11,NA,NA,32.4,19.7,1.21,15.1,7.97,25.4,140,NA,11,6.55,1.2588,1.16114104560199,1.16114104560199
1972-09-22,"30",NA,NA,6.7,NA,7,NA,NA,32,20.1,3.17,26.4,15.2,32.1,151,NA,7,6.7,1.1116,0.880149324290776,0.880149324290776
1972-09-22,"32",NA,NA,6.05,NA,8,NA,NA,30.9,20.2,7.06,44.7,36.6,42,167,NA,8,6.05,1.1484,0.955224435103823,0.955224435103823
1972-09-22,"34",NA,NA,4.9,NA,NA,NA,NA,29.8,20.3,NA,66.7,69,55.4,NA,NA,NA,4.9,NA,NA,NA
1972-09-22,"36",NA,NA,4,NA,40,NA,NA,28.75,19.9,19.2,75.6,97.7,61.7,204,NA,40,4,2.326,2.561969976906,2.561969976906
1972-09-26,"21",NA,NA,7.2,NA,NA,NA,NA,30.2,17.3,0.86,10.3,2.6,NA,41.1,NA,NA,7.2,NA,NA,NA
1972-09-26,"22",NA,NA,7,NA,NA,NA,NA,30.7,17.1,NA,10.2,2.88,NA,NA,NA,NA,7,NA,NA,NA
1972-09-26,"24",NA,NA,6.7,NA,9,NA,NA,30.9,17.4,0.86,11,3.56,5.2,47,NA,9,6.7,1.1852,1.02674339952874,1.02674339952874
1972-09-26,"27",NA,NA,6.8,NA,11,NA,NA,32.2,19.2,0.81,13.5,2.56,13.8,114,NA,11,6.8,1.2588,1.16114104560199,1.16114104560199
1972-09-26,"30",NA,NA,6.3,NA,10,NA,NA,32.2,18.9,1.32,15.7,6.02,21.1,130,NA,10,6.3,1.222,1.09524495497424,1.09524495497424
1972-09-26,"32",NA,NA,NA,NA,18,NA,NA,32.2,19.3,2.16,21.7,8.61,28.2,143,NA,18,NA,1.5164,1.57033860331594,1.57033860331594
1972-09-26,"34",NA,NA,6.3,NA,NA,NA,NA,31.9,19.5,NA,28.7,14.4,32.3,NA,NA,NA,6.3,NA,NA,NA
1972-09-26,"36",NA,NA,5.25,NA,16,NA,NA,30.85,19.3,8.01,45.7,34.2,40.1,168,NA,16,5.25,1.4428,1.46095490456786,1.46095490456786
1972-10-02,"21",NA,NA,6.7,NA,4,NA,NA,30.2,17.5,0.85,11.7,6.79,4.9,46.9,NA,4,6.7,1.0012,0.62455981260374,0.62455981260374
1972-10-02,"22",NA,NA,6.7,NA,NA,NA,NA,30.3,16.9,NA,11.8,NA,4.7,43.8,NA,NA,6.7,NA,NA,NA
1972-10-02,"24",NA,NA,6.6,NA,4,NA,NA,30.7,17.7,0.87,12.2,6.5,6.9,64.3,NA,4,6.6,1.0012,0.62455981260374,0.62455981260374
1972-10-02,"27",NA,NA,6.7,NA,4,NA,NA,32,18.7,0.84,14.1,6.7,13.5,117,NA,4,6.7,1.0012,0.62455981260374,0.62455981260374
1972-10-02,"30",NA,NA,6.2,NA,8,NA,NA,32.1,18.8,1.62,23,13.4,24.4,140,NA,8,6.2,1.1484,0.955224435103823,0.955224435103823
1972-10-31,"22",NA,NA,NA,NA,NA,NA,NA,28.9,15.7,NA,13.7,9.7,6.1,NA,NA,NA,NA,NA,NA,NA
1972-10-31,"24",NA,NA,7.7,NA,16,NA,NA,29.7,15.8,1.05,18.1,8.4,9.7,75.9,NA,16,7.7,1.4428,1.46095490456786,1.46095490456786
1972-10-31,"27",NA,NA,7.5,NA,9,NA,NA,30.6,16,1.25,23.9,9.1,15.9,84.5,NA,9,7.5,1.1852,1.02674339952874,1.02674339952874
1972-10-31,"30",NA,NA,7.3,NA,13,NA,NA,30.5,15.7,1.83,28.9,10.7,18.3,93.3,NA,13,7.3,1.3324,1.28634817983412,1.28634817983412
1972-11-02,"21",NA,NA,7.35,NA,5,NA,NA,28.3,15.1,0.97,10.8,8.4,3.9,50.7,NA,5,7.35,1.038,0.716110223624623,0.716110223624623
1972-11-02,"22",NA,NA,7.4,NA,NA,NA,NA,28.5,15.2,0.97,11.4,8.2,4,48.2,NA,NA,7.4,NA,NA,NA
1972-11-02,"24",NA,NA,7.3,NA,13,NA,NA,29.4,15.6,1.11,16.2,9.2,7.7,68,NA,13,7.3,1.3324,1.28634817983412,1.28634817983412
1972-11-02,"27",NA,NA,7.4,NA,12,NA,NA,30.45,15.8,1.15,22.4,8.2,13.5,90.8,NA,12,7.4,1.2956,1.22475540630535,1.22475540630535
1972-11-02,"30",NA,NA,6.95,NA,16,NA,NA,30.5,15.5,1.79,29.7,11.6,18.4,93.9,NA,16,6.95,1.4428,1.46095490456786,1.46095490456786
1972-11-02,"32",NA,NA,7.35,NA,16,NA,NA,30.5,15.5,2.12,34.7,10.7,19.9,103,NA,16,7.35,1.4428,1.46095490456786,1.46095490456786
1972-11-02,"34",NA,NA,7.2,NA,NA,NA,NA,29.9,15.2,4.78,53.2,22.5,26.9,129,NA,NA,7.2,NA,NA,NA
1972-11-02,"36",NA,NA,6.8,NA,2,NA,NA,28.95,15.4,7.82,63.7,37.5,31.7,142,NA,2,6.8,0.9276,0.408359486194699,0.408359486194699
1972-12-11,"21",NA,NA,8.65,NA,8,NA,NA,26.5,10.1,0.78,18.1,7.5,3.83,77.4,NA,8,8.65,1.1484,0.955224435103823,0.955224435103823
1972-12-11,"22",NA,NA,8.7,NA,NA,NA,NA,26.4,9.7,NA,NA,8.3,4.49,83.9,NA,NA,8.7,NA,NA,NA
1972-12-11,"24",NA,NA,8.75,NA,10,NA,NA,26.2,9.8,0.85,21.7,7.7,5.27,85.1,NA,10,8.75,1.222,1.09524495497424,1.09524495497424
1972-12-11,"27",NA,NA,9.2,NA,6,NA,NA,27.3,8.9,0.94,30,6.6,9.31,89,NA,6,9.2,1.0748,0.800788776895504,0.800788776895504
1972-12-11,"30",NA,NA,8.6,NA,8,NA,NA,27.6,9.2,1.49,34.5,12.4,10.8,85.5,NA,8,8.6,1.1484,0.955224435103823,0.955224435103823
1972-12-11,"32",NA,NA,8.8,NA,NA,NA,NA,27.1,8.5,3.37,45.3,22.7,13.1,90.7,NA,NA,8.8,NA,NA,NA
1972-12-11,"34",NA,NA,8.9,NA,NA,NA,NA,26.5,7.6,NA,NA,50.2,16.4,105,NA,NA,8.9,NA,NA,NA
1972-12-11,"36",NA,NA,9.05,NA,27,NA,NA,25.75,6.5,10.6,72.8,70.6,18.3,112,NA,27,9.05,1.8476,2.0134333078824,2.0134333078824
1973-01-03,"21",NA,NA,8.9,NA,13,NA,NA,26.25,10.15,0.445,18.8,5.5,3.865,83.2,NA,13,8.9,1.3324,1.28634817983412,1.28634817983412
1973-01-03,"22",NA,NA,9.1,NA,NA,NA,NA,26.3,10.2,0.46,17.9,4.3,3.37,82,NA,NA,9.1,NA,NA,NA
1973-01-03,"24",NA,NA,8.85,NA,29,NA,NA,25.9,10.1,0.385,18.55,6.9,3.64,86.1,NA,29,8.85,1.9212,2.10359066101863,2.10359066101863
1973-01-03,"27",NA,NA,9.25,NA,6,NA,NA,25.95,9.15,0.8,30.3,10.4,8.095,91.9,NA,6,9.25,1.0748,0.800788776895504,0.800788776895504
1973-01-03,"30",NA,NA,9,NA,11,NA,NA,26.25,8.85,2.5,42.05,17.9,12.45,88.6,NA,11,9,1.2588,1.16114104560199,1.16114104560199
1973-01-03,"32",NA,NA,9,NA,17,NA,NA,26.2,8.75,6.13,59.35,27.5,17.6,91.5,NA,17,9,1.4796,1.51626967809365,1.51626967809365
1973-01-03,"34",NA,NA,8.9,NA,NA,NA,NA,25.8,8.7,11.3,73.2,45,22.3,105,NA,NA,8.9,NA,NA,NA
1973-01-03,"36",NA,NA,8.5,NA,37,NA,NA,24.8,8.6,18.75,95.05,85.2,31.9,119,NA,37,8.5,2.2156,2.44241196151352,2.44241196151352
1973-02-08,"21",NA,NA,9.4,NA,11,NA,NA,16.35,10.8,0.76,23.6,4.8,1.885,84.35,NA,11,9.4,1.2588,1.16114104560199,1.16114104560199
1973-02-08,"22",NA,NA,NA,NA,NA,NA,NA,15.6,10.8,0.75,27.1,7.4,2.17,150,NA,NA,NA,NA,NA,NA
1973-02-08,"24",NA,NA,8.95,NA,22,NA,NA,19.6,11.05,1.05,24.8,8.3,3.03,122.5,NA,22,8.95,1.6636,1.77589123888241,1.77589123888241
1973-02-08,"27",NA,NA,8.85,NA,10,NA,NA,18.6,11.1,1.91,33.4,11.2,4.85,121.5,NA,10,8.85,1.222,1.09524495497424,1.09524495497424
1973-02-08,"30",NA,NA,8.55,NA,13,NA,NA,16.5,11.15,7.88,59.1,40,13.1,128.5,NA,13,8.55,1.3324,1.28634817983412,1.28634817983412
1973-02-08,"32",NA,NA,8.3,NA,19,NA,NA,13.4,11.55,12.8,77.2,76.5,19.55,147,NA,19,8.3,1.5532,1.62325675474799,1.62325675474799
1973-02-08,"34",NA,NA,7.6,NA,NA,NA,NA,12,11.7,13.9,81.2,105,23.8,164,NA,NA,7.6,NA,NA,NA
1973-02-08,"36",NA,NA,7.25,NA,64,NA,NA,8.65,11.85,12.9,81.1,132.5,26.1,181.5,NA,64,7.25,3.2092,3.41742966823752,3.41742966823752
1973-04-11,"21",NA,NA,8.25,NA,18,NA,NA,23.3,14.3,0.68,23.9,3.75,3.585,89.9,NA,18,8.25,1.5164,1.57033860331594,1.57033860331594
1973-04-11,"22",NA,NA,8.5,NA,NA,NA,NA,22.9,14.4,0.81,54.9,3.8,4.1,89.9,NA,NA,8.5,NA,NA,NA
1973-04-11,"24",NA,NA,8.95,NA,NA,NA,NA,23.2,14.4,0.71,22.35,2.9,3.705,85.4,NA,NA,8.95,NA,NA,NA
1973-04-11,"27",NA,NA,8.85,NA,NA,NA,NA,19.85,15.6,1.94,29.55,6.7,7.58,80.4,NA,NA,8.85,NA,NA,NA
1973-04-11,"30",NA,NA,8.5,NA,17,NA,NA,18,15.75,3.6,39.85,14.3,11.65,83.1,NA,17,8.5,1.4796,1.51626967809365,1.51626967809365
1973-04-11,"32",NA,NA,8.4,NA,19,NA,NA,17.2,16.2,4.67,42.05,18.35,13.25,82.5,NA,19,8.4,1.5532,1.62325675474799,1.62325675474799
1973-04-11,"34",NA,NA,8.4,NA,NA,NA,NA,16.5,16.5,7.13,50.6,37.8,18.9,89.5,NA,NA,8.4,NA,NA,NA
1973-04-11,"36",NA,NA,7.95,NA,NA,NA,NA,15.6,16.65,9.26,55.8,54.25,23.1,96.7,NA,NA,7.95,NA,NA,NA
1973-04-12,"21",NA,NA,7.9,NA,NA,NA,NA,25.1,13.2,0.55,22,3.6,2.75,78,NA,NA,7.9,NA,NA,NA
1973-04-12,"22",NA,NA,7.8,NA,NA,NA,NA,25.1,13.1,0.54,22.4,3.5,2.82,77.3,NA,NA,7.8,NA,NA,NA
1973-04-12,"24",NA,NA,8,NA,NA,NA,NA,23.8,13.7,0.64,23.7,4.3,3.44,86.3,NA,NA,8,NA,NA,NA
1973-04-23,"21",NA,NA,8.7,NA,13,NA,NA,25.1,13.1,0.55,21.8,2.7,3.09,68.1,NA,13,8.7,1.3324,1.28634817983412,1.28634817983412
1973-04-23,"22",NA,NA,8.6,NA,NA,NA,NA,25.9,13.2,0.55,21.8,2,2.84,67,NA,NA,8.6,NA,NA,NA
1973-04-23,"24",NA,NA,8.6,NA,10,NA,NA,25.6,13.4,0.59,21.5,2.1,3.24,66,NA,10,8.6,1.222,1.09524495497424,1.09524495497424
1973-04-23,"27",NA,NA,NA,NA,NA,NA,NA,22.8,15,1.01,22.2,3.6,6.23,66.7,NA,NA,NA,NA,NA,NA
1973-04-23,"30",NA,NA,8.8,NA,21,NA,NA,20.8,16,1.43,23.5,NA,9.44,62,NA,21,8.8,1.6268,1.72596382528548,1.72596382528548
1973-04-23,"32",NA,NA,8.8,NA,NA,NA,NA,19.3,15.7,2.68,26.5,NA,12.7,58.7,NA,NA,8.8,NA,NA,NA
1973-04-23,"34",NA,NA,8,NA,NA,NA,NA,18.7,15.6,3.05,29.8,NA,14,63.5,NA,NA,8,NA,NA,NA
1973-04-23,"36",NA,NA,7.6,NA,NA,NA,NA,17.4,15.8,7.6,39,NA,22.8,71.6,NA,NA,7.6,NA,NA,NA
1973-04-26,"18",NA,NA,10.3,NA,NA,NA,NA,23.4,13.9,0.48,18.6,0.8,2.39,71.6,NA,NA,10.3,NA,NA,NA
